index,name,url
2520,基于STC32和STC8的LQFP48最小系统板,/891101a/lqfp48-minisys-brd-on-stc32stc8
2521,基于STC32G12K128的交通信号系统,/anzre/traffic-signal-system-based-on-s
2522,#训练营#基于GD32的简易数字示波器1677896A,/ash-bb/simple-digital-oscilloscope-1677896a
2523,IP5306充放电器,/xiaocc22/ip5036-chong-fang-dian-qi
2524,全分立AB类功放,/550995766/fen-li-gong-fang
2525,街机麻将用蓝牙小键盘,/newfoxnose/bluetooth-keypad-for-arcade-mahj
2526,#训练营#zemon的简易示波器7612756A,/zemon/zemon-simple-oscilloscope-7612756a
2527,IP2363电池充电板,/tmt-open-source-project/ip2363-battery-charging-board
2528,基于 CH32V003 的钥匙扣游戏机,/wandaeda/ji-yu-ch32v003-de-yue-chi-kou-you-xi-ji
2529,带重力感应的雷达感应灯光画,/fly_yang/radar_led_pcb
2530,基于STC32G12K128LQFP64设计的开发板,/srq66/development-board-based-on-stc32
2531,AIR32_DAP,/huerli/air32_dap
2532,#训练营#简易数字示波器,/yyzy3911/simple-digital-oscilloscope
2533,快沿脉冲方波发生器,/laogao/kuai-yan-mai-chong-fang-bo-fa-sheng-qi
2534,FPGA-EP4CE6E22+ESP32,/loveme/fpga-ep4ce6e22
2535,STC32G12K128-LQFP48开发板,/sticktostudy/stc32g12k128-lqfp48-development
2536,#训练营#基于gd32的简易示波器--5589055A,/ancyt/simple-oscilloscope-based-on-gd32-5589055a
2537,单片机开发板,/wuyaaa/mcu-development-board
2538,#训练营#简易数字示波器,/1725338a/simple-digital-oscilloscope
2539,SG2002异构开发板,/albert17/sg2002-1-4
2540,#训练营#简易示波器,/heixingji/simple-oscilloscope
2541,#训练营#数字示波器,/shaoki/digital-oscilloscope
2542,STC32G12K128-PDIP40-Board,/egt3/51testboard
2543,TP5400锂电池充电升压模块 雪花灯底座2.1,/xiaozenga/tp5400-li-dian-chi-chong-dian-sheng-ya-mo-kuai-xue-hua-deng-di-zuo-2-1
2544,【小车首选】TB6612四路电机驱动，包含转速和电流检测,/unknowuser/tb6612-four-way-mo
2545,#训练营#基于GD32的简易数字示波器-1689246A,/leiliui/simple-digital-oscilloscope-gd32-board-ll
2546,STC8H8K64U最小系统板单片机设计,/jinshalang/single-chip-microcomputer-design
2547,STC8H8K64U开发板,/chengmingmei/stc8h8k64u-development-board
2548,#训练营#迷你数字示波器,/lin_z0/mini-digital-oscilloscope
2549,简单中功率无刷电机驱动器，已打板验证！,/wanglandi/the-simple-brushless-driver-has-
2550,PD输入多功能电源模块 【已验证】,/unknowuser/verified-pd-input-multifunction-power-module
2551,STC32G12K128开发板,/hyx634/stc32g12k128-development-board
2552,TPS54540DDAR电源板,/wukai25637284/tps54540ddar-power-board
2553,STC32G通讯学习板,/lymq/stc32g-communication-learning-bo
2554,Ingchips player,/bingozb/ingchipsplayer
2555,42步进电机主驱一体,/jf88/42-bu-jin-dian-ji-zhu-qu-yi-ti
2556,STC32G12K128最小系统板,/lpboss/stc-development-board-design
2557,STC32G12K128-开发板,/fanhongm/stc32g12k128-development-boards
2558,CH582M_CH583M烧录器,/dengboapchy/ch582m_ch583m-shao-lu-qi
2559,比例阀PCB设计最新,/mint_sauce/bi-li-fa-pcb-she-ji-zui-xin
2560,可编程时钟,/alexia0/stc8h3k32s2-shi-zhong
2561,AMCU-L-主机端,/4061n/amcu-l-zhu-ji-duan
2562,PCB多功能参照尺-1,/gaokai186/pcb-duo-gong-neng-can-zhao-chi-1
2563,基于51单片机的波形发生器设计,/winsen1/design-of-waveform-generator-bas
2564,&lt;开源&gt;牧田款工具锂电池包主动均衡保护板,/maxyao39000/open-source-makita-tools-lithium
2565,基于SL2.1A的USB 2.0集线器,/madyangyi/usb20-hub-based-on-sl21a
2566,CH340X-USB TYPE-C to TTL,/cyiiot/ch340x-esp-zi-dong-xia-zai-diao-shi-qi
2567,基于EG1163S的双路小尺寸固定输出DCDC降压模块,/gearlessj0e/yun-tai-dcdc
2568,STC32核心板,/chen-blog/stc32-core-board
2569,基于香橙派CM4的HYPERLINUX_套件,/evanee/hyperlinux_pcb-di-ban
2570,基于合宙AIR780EG的便携式综合定位器,/103cdh/ding-wei-xiang-quan-3-0
2571,简易像素计时器,/gengxin0103/simple-pixel-timer
2572,触摸无极可调灯光画,/u202213836/deng-guang-hua
2573,一个基于ma6116a的简单且廉价sata转usb2.0小板,/xridm/sata2usb
2574,51最小系统,/rachel_123/51-minimum-system
2575,#训练营#示波器1,/stt8364/oscilloscope-1
2576,STC32G12K128单片机开发板(验证通过),/moranan/stc32-mcu-development-board
2577,Type_C转TX60 PD 100W诱骗模块,/trustedzxz/typec-to-tx60pd100w-deception-mo
2578,IP2366 140W双向升降压模块,/albert17/ip2366-1-0
2579,IP5306,/abnerh/ip5306
2580,stc最迷你开发板,/cc2017/stc-smallest-development-board
2581,STM32G474CET6核心板,/egmfengye/g474cet6v2-0
2582,天空星专属 stlink v2.1,/cocca/stlinkv2
2583,单、双节（串联）锂电池充电板,/rnmmmp/dan-shuang-jie-dian-chi-chong-dian
2584,LED、小风扇驱动板CS5090EA+FP7209,/rnmmmp/xiao-feng-shan-qu-dong-ban
2585,AIR001最小系统板,/lott/air001-minimum-system-board
2586,基于STC8H1K28的中功率电调验证,/aqaqqqqq/stc-minimum-system-development
2587,迷你Type-c转TTL（带指示灯）,/star.deer/mini-typec-to-ttl
2588,ERCF V2 兔子V2编码器,/asdfwyg/filament-encoder
2589,STM32F103ZET6底板 兼容正点原子战舰V4,/haoshuaizuishuai/stm32f103zet6-di-ban
2590,STM32F103ZET6 核心板 兼容正点原子精英版V2,/haoshuaizuishuai/stm32f103zet6-he-xin-ban
2591,P-tomato: 迷你番茄钟,/chenja/fan-qie-zhong
2592,简单书签,/ilx1/shu-qian
2593,USB3.0拆分,/liuli_lumine/usb3-0-chai-fen
2594,刘亦菲周边（NFC 手机支架、书签、门禁、冰箱贴）,/it_zzc/rose
2595,基于STC8的433Mhz无线遥控模块,/rushairer/micro-curtain-remote-control-dev
2596,STC32G12K128最小系统,/yeoman/stc32g12k128-zui-xiao-xi-tong
2597,仿制Nucleo官方的通用开发板（2.0版本）,/c70e/imitation-nucleo-official-universal-development-board-version-20
2598,适合于三星850EVO外壳的SATA转MSATA,/chenling93/shi-ge-yu-san-xing-850EVOwai-qia
2599,基于STC8051U-LQFP48的萝莉遥控器-V1.0,/qwer521/stc8051u-lqfp48-based-lori-remot
2600,电磁炮V3.1,/studingstudent/dian-ci-pao-v3-0-gai-kan-zhe-ge
2601,Hi STC 串口烧录器,/zhbaa/hi-stc-chuan-kou-shao-lu-qi
2602,DC12V转5VUSB转接板,/zhbaa/dc12v-zhuan-5vusb-zhuan-jie-ban
2603,POWER-AMS1117-MODE,/zhbaa/power-ams1117-mode
2604,STC32G12k128,/eirik/imitation-dajiang-b-board
2605,懒人开关灯,/dfjk/lazy-people-switch-lights
2606,USB转双串口学习板,/mangting/51
2607,[已验证] ROBOCON2024整车电路拓扑,/roboticlib/yi-yan-zheng-robocon2024-zheng-che-tuo-pu
2608,ESP-12F_AdapterBoard,/dy130810/esp12-f_adapterboard
2609,STM32最小系统板,/lennone/stm32-minimum-system-board
2610,微信小程序 远程触屏点击器,/vix785/esp12f-login
2611,#训练营#简易数字示波器,/124hx/simple-digital-oscilloscope
2612,射频管家（拉杆天线版）,/expect_2257/she-pin-guan-jia-la-gan-tian-xian-ban
2613,USB电流表,/angrymugul/usb-dian-liu-biao
2614,双电容3000F点焊机,/asdjiu011/6v-huo-zhe-5-4v3000f-dian-han-ji
2615,#训练营#基于STM32的简易数字示波器,/yonghun/simple-digital-oscilloscope-based-on-stm32
2616,USB转RS485模块,/gnosis/usb-zhuan-rs485-mo-kuai
2617,#训练营#s-blz6721800A,/nanayyu/s-blz6721800a
2618,"UV-k5,UV-K6 加装SI4732",/sexmo/k5si4732
2619,STM32小车底板,/retong/stm32-xiao-che-di-ban
2620,迷你tpye-c电脑风扇控制板，把你的闲置电脑风扇利用起来！,/id_4457478585/dian-nao-feng-shan-kong-zhi-ban-_
2621,CH340K-USB-TYPE-C  to TTL,/CYIIOT/eBcdsNRdTgIdi0qpnLxqArZfTHDWK1Pq
2622,Microbox34,/qoo441953309/microbox34
2623,#训练营#基于立创开发板GD32制作简易示波器,/bobozhuzhu/making-simple-oscilloscope-based-on-lichuang-development-board-gd32
2624,esp 12F 打的开发板,/seanpu/nodemcuesp8266
2625,基于STC8H8K64U的点灯开发板,/maplesong/lighting-development-board-based
2626,#训练营#基于STM32的简易数字示波器,/budebu/simple-digital-oscilloscope
2627,基于STC单片机的工控板设计,/xibei189911/design-of-industrial-control-boa
2628,嘉立创温湿度训练营-SHT40,/adole/jia-li-chuang-wen-shi-du-xun-lian-ying-esp32-sht40
2629,IP2326_2S_3S充电管理器,/sumywy/ip2326_2s_3s-chong-dian-guan-li-qi
2630,USB拓展坞,/doctorfate/pai-hub_4
2631,miniPCIE外置四口网卡,/depboy/pcie-wai-zhi-si-kou-wang-ka
2632,STC8H8K64U最小系统板,/51xiang-mu/stc8h8k64u-minimum-system-board
2633,月华赤道仪,/yuehuaying/esp8266-chi-dao-yi
2634,月华无线快门线,/yuehuaying/esp8266-lan-ya-kuai-men-xian
2635,无线旋钮,/hzcy/mkeyd-dial-v9a
2636,ESP-01s-MOS开关板,/tomyhzx/esp-01s-mos-kai-guan-ban
2637,STC小工具开发板,/abnerh/stc-gadgets
2638,#训练营#基于GD32的简易数字示波器项目-5231305A,/li0693/gd32-oscilloscope
2639,STC8H8K64U系统板,/mvp_mvp/mvp-creative-contest
2640,ESP-KeyBoard,/esp-college/esp-keyboard
2641,WLED_合宙ESP32-C3,/mmaarrk/WLED_WS2812B-5050
2642,海康球机机芯转接板,/jlc-ljh/hai-kang-qiu-ji-ji-xin-zhuan-jie-ban-3-0-gai-ban
2643,STC-7676839A,/ykb345/stc-7676839a
2644,#训练营#基于STM32F103C8T6的简易数字示波器,/vrxiaojie/simple-digital-oscilloscope-project-based-on-gd32-7508164a
2645,51循迹小车,/714287a/51-tracking-car
2646,【XHZL-Link】OLED 屏幕复用串口时的调试器（带供电）,/xiaohanxdzdy/debugger-with-power-supply-when-
2647,AT32的AM32电调（支持HF32）,/kikoq/am32-at32-esc
2648,破碎方块,/jkkk39580/Keyset-MP3
2649,TripleKey小键盘米家拓展方案改进版,/chancenj/triplekey_v2_1
2650,电压比较电路,/djordje/voice-activated-humidifier
2651,基于CH339F的USB2.0多功能拓展坞,/mmdqtq/usb20-multifunctional-expansion-
2652,自制xbox SwitchPro DualSense 蓝牙手柄,/qingwa2009/myxboxgamepad
2653,#训练营#基于GD32的简易示波器设计+1751244A,/g13670609/design-of-oscilloscope-based-on-lichuang-gd32-development-board
2654,STC开发板,/zhenghongyang/stc-development-board
2655,stc32g12k128-lqfp64'最小系统板,/ancyt/stc-development-board
2656,[已验证] PN532RFID/NFC调试器,/yizhidianzi/pn532-rfid-deugger
2657,#训练营#示波器-1318522A,/0930sss/oscilloscope-1318522a
2658,基于STM32的机械手小车,/fireflyluo/robot-car-based-on-stm32
2659,多协议桌面充电站2.0,/ikalyes/duo-xie-yi-zhuo-mian-chong-dian-zhan-2-0
2660,辉芒微8位最小开发板【芯片0.35元】,/yeguorong418/hui-mang-wei-zui-xiao-xi-tong-ban
2661,kabuterimon: CH32 四合一无刷电调 ,/colorful-sun/kabuterimon
2662,[已验证]带保护，高颜值的J-Link_V9_Base,/yizhidianzi/j-linkv9
2663,STC32G12K128开发板,/wuketidai/stc32g12k128-development-board
2664,#第八届立创电赛#基于瑞萨单片机的桌面电子钟设计,/zsw_designer/dian-zi-sh
2665,电子小项目之蓝牙接近开关,/ptao9702/bluetooth-proximity-switch-for-e
2666,光锤200升压板,/iamdt/she-ying-deng-sheng-ya-ban-v8
2667,NFC版铁剑,/ptao9702/nfc-edition-iron-sword
2668,ESP通用下载器_探针（已验证）,/sumywy/esp-tong-yong-xia-zai-qi-_-tan-zhen
2669,基于STC32G12K128K开发板设计,/jason0621/project-stc32g12k128k-developmen
2670,STC32G12K128最小板,/yuyin1/stc32g12k128-minimum-plate
2671,STLINK-V2.1(已验证),/samomi/stlink-v21-os-yi-yan-zheng
2672,光锤200主控板,/iamdt/guang-chui-200-zhu-kong-ban
2673,CH592X测试板,/william9527/ch592xdemoboard
2674,车载音动圈_摆件 (車),/oritech/che-zai-yin-dong-quan-_-wu-xian-chong-dian_transfer
2675,树莓派ros小车的下位机,/lpboss/ros-lower-machine-based-on-stm32
2676,STM32F407VET6核心板,/xbbtaxx/stm32f407vet6-he-xin-ban
2677,【超迷你】基于STC单片机的USB转双串口,/chen1010/ultra-mini-usb-to-dual-serial-po
2678,STC8H8K64U 机器人 机械臂 小车 蓝牙控制板,/annian0/stc8h-.roboti.carm-car-control
2679,stc8最小系统开发板,/kangwu/stc-single-version-machine
2680,Miyoo横版2.8带摇杆,/kivensjiang/miyoo_joy
2681,STC32G12K128核心板儿童,/hongsc/stc32g12k128-core-board-children
2682,PWM 多功能风扇调速模块,/gaokai186/pwm-multi-function-fan-speed-con
2683,梁山派桌面示波器,/jasonyang17/liang-shan-pai-shi-bo-qi-shuang-tong-dao
2684,基于SL2.1A的USB2.0拓展坞,/u202213836/usb20-expansion-dock-based-on-sl21a
2685,"ch224k 简单诱骗9v ,12v",/seanpu/ch224k
2686,SIC碳化硅H桥逆变器,/new.light/hqiao-ni-bian-qi-1
2687,GB游戏32KB双头烧录卡,/liam619/gbgame-32kb-dual-head-burn-card
2688,光锤200电池保护板,/iamdt/guang-chui-200-dian-chi-bao-hu-ban-2
2689,EastMartrix像素时钟主控,/xuwei4516/eastmartrix-pixel-clock-master
2690,工控板PLC_V1.1,/wslsm/llplc_v1-1
2691,基于TPS40210的15-24V输入，±35V输出电源,/chu_qiu/tps40210-sepic-cuk
2692,TA7642 AM Receiver,/zhaoyunhao/ta7642-am-receiver
2693,tiny_light,/caneve/tiny_light
2694,智能露营氛围灯,/syh98/intelligent-camping-atmosphere-lamp
2695,1s_mini_up_down_charge,/caneve/1s_mini_up_down_charge
2696,树莓派pico的debug probe简单版,/william9527/picoprobe
2697,ElectronBot精英版,/lxw4864607/electronbot-yu-yin-ban
2698,变色龙chameleon dev两层版本ICID模拟嗅探已验证！,/pdskill/chameleon-chameleondevkit-replic
2699,STM32G431开发板 内置STLINK,/lcdong/stm32g431-development-board-buil
2700,IAP15F2K61S2 LQFP44转DIP40,/uid285292883/iap15f2k61s2-lqfp44-to-dip40
2701,TPS7A49-LDO模块,/quan-guo-dian-sai/tps7a49-ldo
2702,矩阵键盘,/laobainb/matrix-keyboard
2703,STC8H8K64U开发板,/erzhuzi/ink-card
2704,步进转盘,/czp1234/bu-jin-zhuan-pan
2705,220V长寿LED照明灯板-KP1063,/wq1310699368/220v-long-life-led-lighting-boar
2706,半高miniPCIE转标准PCIEx1接口板，可扩展独显,/geekfactory/minipcie
2707,逻辑电平测试笔,/william9527/logicpen
2708,超小3V3充放电稳压板,/wangyimcyes/tp4056-wen-ya-3v3-chong-fang-yi-ti-ban
2709,Air001最小开发板（已验证）,/sumywy/air001-kai-fa-ban
2710,Analog_PhotonV2-JLC,/ji-guang-lei-da/analog_photonv2-jlc
2711,FD568Z电池,/sexmo/shuang-li-chong-dian-ban-zi
2712,低成本daplink,/12306w/low-cost-daplink
2713,STM32F103RCT6核心板,/12306w/stm32f103rct6-core-board
2714,彩色丝印尺子-嘉立创EDA版,/lceadhdj/cai-se-si-yin-chi-zi-jia-li-chuang-eda-ban
2715,#第八届立创电赛#电子时钟,/brynda_cameron/dian-zi-sh
2716,安信可uwb测距模块,/mushkg/an-xin-ke-uwb-ce-ju-mo-kuai
2717,RP2040逻辑分析仪,/william9527/rp2040logicanalyzer
2718,mic咪头和音频混合电路,/zengxianhui/mic-yun-fang
2719,STC电机开发板,/lin_xiaoyan/stc-motor-development-board
2720,华为服务器电源改桌面供电站,/dusushuai/based-on-huawei-server-power-sup
2721,PCIEx1转M.2 NVME KeyB 2242规格,/hbozyq/pciex1-to-m2nvmekeyb2242-specifi
2722,STC开发板鑫期商,/pozerg/stc-development-board-xinphase-m
2723,妙控A1314-pro-plus三模键盘,/jusha/ch582-san-mo-jian-pan
2724,智能趣味哑铃,/dddcy11/ya-ling-1-0-chang-tiao
2725,【电赛模块】TPS5450降压模块,/quan-guo-dian-sai/dian-sai-mo-kuai-tps5450-jiang-ya-mo-kuai
2726,泰山派手机屏转接板,/lovelessing/tai-shan-pai-shou-ji-ping-zhuan-jie-ban
2727,太阳能手电筒,/chen1010/solar-flashlight
2728,LEB-4.3RGB_V2.0,/t-jupiter/leb-4-3rgb_v2-0
2729,基于STC32单片机的家居空气质量检测系统,/led_terminator/home-air-quality-detection-syste
2730,USB一分二接口,/liujianqi1688/usb-yi-fen-er-shu-ju-xian
2731,梁山派智能小车,/mhrrrrr/liang-shan-pai-zhi-neng-xiao-che
2732,基于STC32G12K128K的最小系统板,/qaz123456qa/single-chip-microcomputer-heatin
2733,五线舵机改串口舵机,/tel_18624337757/five-wire-steering-gear-to-seria
2734,赤井一号开发板,/suxinyu/spring-and-autumn-fpv-no.1
2735,STC8H8K64U核心板【已验证】,/frostcc/stc8h8k64u-he-xin-ban1
2736,STC32G12K128核心板,/sunnyplus/stc32g12k128-lqfp32-v10
2737,STC32G12K128最小开发板,/malingshu/stc8h8k64u-minimum-development-b
2738,STC32G/STC8H最小系统开发验证板,/dingcheng/stc32g-multipurpose-development-
2739,STC32G12K128自动下载调试神器,/yfq13093188206/stc32g12k128-development-board
2740,STC8H_遥控小车,/xueke009/stc8h-remote-control-car
2741,4路无刷电机控制板,/chenrunyu/4-way-brushless-motor-control-bo
2742,STC加热台,/hnsyyxf/stc-heating-table
2743,IP3005A过放保护,/rushairer/ip3005a-over-release-protection
2744,BLHeli_s无刷电调 ,/liao1994102/blheli_s-wu-shua-dian-diao-copy_2024-06-22_18-02-05
2745,基于MP2359的SOT-223封装模块（AMS1117封装）,/elinm/ams1117
2746,基于INA219与单片机的能耗分析系统,/czy10/ina_project_new
2747,FT-568-BAT,/e0516/ft-568-bat
2748,串口夹工具ESP8266 ESP32,/regy2004/chuan-kou-jia-gong-ju-esp8266-esp32
2749,TP4056+IP3005A充放电模块,/rushairer/tp4056-ip3005a-chong-fang-dian-mo-kuai
2750,基于 CH334R 的 USB Hub,/wandaeda/ji-yu-ch334r-de-usb-hub
2751,基于esp01s的oled时钟设计,/yongchen/design-of-oled-clock-based-on-es
2752,J-Link OB-32f103_V1.3，软硬件全面升级,/lsanor/j-link-ob-32f103_v1-3_24-06-14
2753,J-Link OB-32f072_V1.3，升级版,/lsanor/jlink-ob_32f072_v1-2
2754,esp32c3开发板,/user_244439775/esp32c3
2755,STC8H8K64U最小系统,/loveliang/stc8h8k64u-minimum-system
2756,MP2236-5V电源转换模块,/xh_timmo/mp2236-5v
2757,风扇控制器,/muyizz/feng-shan-kong-zhi-qi
2758,Minecraft《我的世界》PCB工具制造大冒险,/ftp_li/wo-de-shi-jie-tie-jian
2759,SX1308_升压模块,/rushairer/sx1308_-sheng-ya-mo-kuai
2760,基于TP5400 可边充边放 5V输出 的 18650电池模块,/rushairer/tp5400-18650
2761,1进3出 支持串口的USB HUB,/rushairer/usb-hub
2762,tps5450_10-36v_to_5v,/blue_memory/tps5450_10-36v_to_5v
2763,ESPHexo--在你的ESP32上运行Hexo博客,/isninesun/esphexo
2764,PCB设计手把手教学视频 项目1 按键控制LED,/jianjixingshi/an-jian-kong-zhi-led2
2765,PCB设计手把手教学视频 项目2 功率放大电路,/jianjixingshi/gong-lv-fang-da-dian-lu_transfer
2766,PCB设计手把手教学视频 项目3 助听器电路,/jianjixingshi/zhu-ting-qi-dian-lu
2767,基于51单片机的超声波测距,/dio_smallcookie/chao-sheng-bo-cs100a-mo-kuai
2768,51单片机-普中A2-冷启动按键,/2211john/zi-suo-qing-chu-kai-guan
2769,一款基于ATmega328P主控的高亮度手电筒,/6701415a/flashlight-re-pro
2770,4进2出音频通道切换器,/xionglongztz/4-in-2-out-audio-channel-switcher
2771,STM32H750VBT6开发板,/wjw02/stm32h750-kai-fa-ban
2772,ATMEGA16 开发板(已验证),/samomi/atmega16-kai-fa-ban
2773,调频FM&混频收发机 ,/handsomemingyuli/fm-mixer-transceiver
2774,【开源复刻】Little-Bee-V1 高频交直流电流探头,/njyq2008/replicated-little-bee-b1-cp
2775,[降压模块]sy8401,/func/jiang-ya-mo-kuai-sy8401
2776,超大功率LED灯板  投影机光源,/urmouky/tou-ying-ji-gai-zhuang-yong-da-gong-lv-led-deng-ban
2777,ESP32桌面魔方（仅电路）,/oldganver/zhuo-mian-mo-fang-jin-dian-lu
2778,ESP01S-WIFI无线温湿度采集传输模块,/qiuzhihhq/esp01s-wifi-wireless-temp-humi
2779,ch340k USB转串口小板,/guojiajia/ch340k_usb_to_uart
2780,高精度电容测试仪,/wyh_none/gao-jing-du-dian-rong-ce-shi-yi
2781,TJA1050T CAN收发器小板,/o0v0o/tja1050t-can-shou-fa-qi-xiao-ban
2782,串口网卡开源版,/mynewworldyyl/chuan-kou-wang-ka-kai-yuan-ban
2783,广东机电职业技术学院地图NFC,/fsfsh/qau-qing-dao-nong-ye-da-xue-xiao-yuan-di-tu
2784,STM32H750多功能开发板,/lsz642414534/stm32h750-duo-gong-neng-kai-fa-ban
2785,丐颜色滴管,/yangzen/gai-yan-se-di-guan
2786,51单片机一键自动下载无需掉电重启,/smile_shao/stc51_p
2787,STC32G12K128核心板,/chenrunyu/stc32g12k128coreboard
2788,[YAO]五传感器板(功率/光照/温湿度/陀螺仪/大气压),/yaoccc/yaoyao
2789,基于STM32的循迹避障智能小车与遥控手柄,/maomao66/xun-ji-bi-zhang-zhi-neng-xiao-che-de-she-ji-yu-shi-xian-shu-ju-cai-ji-bu-fen
2790,EDA版绘制泰山派主动散热3D外壳,/timing5/tai-shan-pai-wai-ke-she-ji
2791,XL4005 降压模块不是铝基板 R2,/etberzin/xl4005-bu-shi-lv-ji-ban
2792,DIY蓝牙功放,/maicostow/lw_diy-yin-xiang
2793,PCB书签2代（USB-HUB+读卡器）,/qian-nian-gong-zuo-fang/pcb-shu-qian-2-dai-usb-hub-du-ka-qi-kai-yuan-ban
2794,USB三轴磁场传感器电子指南针,/qiuzhihhq/usb-three-axis-magnetic-field
2795,智能语音分类垃圾桶系统板3.0,/sjncj/pcb-gong-cheng-wen-jian-zhi-neng-yu-yin-fen-lei-la-ji-tong-xi-tong-ban-3-0
2796,基于手机WiFi控制的智能灯具,/smile-ing/ji-yu-shou-ji-wifi-kong-zhi-de-zhi-neng-deng-ju
2797,AHT20+BMP280 stm32 温度湿度气压计,/yc15302549715/oled-wen-du-ji
2798,【USB网卡】USB3.0的2.5G速率USB网卡,/ssj1322320585/rtl8156b
2799,手搓8位计算机：Z80-V2,/ayssn/z80-sbc-v2
2800,【小课设】STM32电子琴and蓝牙音乐播放器,/axcpyingdi/stm32-dian-zi-qin-and-lan-ya-yin-le-bo-fang-qi
2801,无线双核下载调试器 ARM+RISC-V WCH-LinkW,/yanqisui/ch32v208g-link
2802,对数周期天线，工作频率在1300MHz以上，附带手柄模型文件,/xyfd/lpda1300
2803,USB2.0 HUB,/etberzin/usb2-0-hub
2804,网红路牌外观的触摸条,/yangzen/wo-zai-li-chuang-xiang-mo-yu
2805,星空小夜灯,/chuiyu/starry-night-light
2806,T12焊台(STC15W408AS),/712897a/t12-han-tai
2807,537语音控制器,/harrrrrr/ji-yu-wu-sa-qi-de-yu-yin-kong-zhi-qi
2808,WCH-LinkW仿真器,/liuzewen/wch-linkw
2809,ESP12F远程开机工具,/king3/open-blitz0
2810,四通道电子调速器--基于BLHeli方案,/mark_evan/four-channel-electronic-governor
2811,海康4117热成像双头紧凑版,/yushanzhongluo/new-project_2024-01-12_21-31-58
2812,AT32F413永磁同步电机驱动板无感FOC,/tsy2001/at32f413-permanent-magnet-synchr
2813,H6_4layer_lpddr3,/zyq2793025956/h6_6layer_lpddr3
2814,合宙AIR780EG GPS定位器,/fxue/he-zhou-air780eg-gps-ding-wei-qi
2815,DAPLink-HS_V2.1，升级版,/lsanor/daplink-hs_v2-1_24-06-16
2816,FTHR-G0001扩展板,/fushenxiao/fthr-g0001-kuo-zhan-ban
2817,SlimeVR_Tracker_32_901S_342,/Sark1tama/738036c0ae3a49afaf6508110a00fdf5
2818,六轴机械臂,/gugu_up/bi-ye-she-ji-_-di-ban
2819,stc15开发板，24V输入输出,/wuyanwuyan/chao-ban
2820,TMP126数字温度传感器模块及其驱动程序,/maxic/tmp126_module
2821,WIFI灯光控制器,/fanyd666/wifi-light-controller
2822,STC15物联网开发板,/jz8880/stc15-internet-of-things-develop
2823,Wheel-legged 分电板,/dmbot/wheel-legged-fen-dian-ban
2824,触摸按键+段码LCD驱动显示+RTC实时时钟,/takanishi.rikka/chu-mo-an-jian-duan-ma-lcd-qu-dong-xian-shi-rtc-shi-shi-shi-zhong
2825,STC触摸按键演示板EDA版,/xmqor/stc-chu-mo-an-jian-yan-shi-ban-eda-ban
2826,机器人滑翔飞艇 RGBlimp-Q 控制板,/rgblimp/rgblimp-q
2827,TPS5430输出12V,/detectivew/tps5430
2828,openmv4-四层板设计,/cairs/openmv4-four-layer-board-design
2829,XR32F429开发板,/chenrunyu/xr32f429coreboard
2830,三相八线电机转接板（带霍尔）,/chenrunyu/dian-ji-zhuan-jie-ban
2831,FOC方案验证版（DRV8353F）,/chenrunyu/foc-fang-an-yan-zheng-ban-drv8353f
2832,泰山派10.1寸屏幕扩展板-集成供电、音频、串口、RTC,/dmjkun/tai-shan-pai-10-1-cun-ping-mu-kuo-zhan-ban-ji-cheng-gong-dian-yin-pin-chuan-kou-rtc
2833,Keypad without MCU,/walkline/keypad-board
2834,LEB_4.3RGB_V1.1,/t-jupiter/leb-4-3rgb_v1-2
2835,小白自制4056锂电池充电板适配1.25.1.5.2.0端子,/ilovexpt/4056
2836,L298N 四电驱动板,/sta2021817051/l298n-four-electric-drive-board
2837,MIPI屏转接FPC,/lovelessing/mipi-ping-zhuan-jie-fpc
2838,树莓派逻辑分析仪,/jasonyang17/100m-luo-ji-fen-xi-yi-dai-io-bao-hu-shu-mei-pai-pico
2839,基于CH32V307的有感FOC无刷直流电机驱动控制器,/bingo1350/foc_ch32v307_3-0
2840,触摸小风扇,/tyqq/touch-small-fan
2841,桌面7.5寸墨水屏开发板,/shilihualang/lao-wu-7-5-cun-mo-shui-ping
2842,USB语音灯,/dingwoshangqu/usb-yu-yin-deng
2843,基于ESP8266芯片的ESP-NOW控制风扇,/wenniubi/based-on-esp-series-bluetooth-control-fan
2844,STM32F103C8T6_ arduino开发板,/lord_lorde/stm32f103c8t6-kai-fa-ban-arduino-ban-xing
2845,电子宠物狗,/kangkangy/electronic-pet-dog
2846,ESP8266-485,/yuyuhn/esp8266-485-2
2847,无极调光、光敏人体感应灯,/337qqx/stepless-dimming-photosensitive-
2848,小爱同学氛围灯带,/kenengbu/xiao-ai-classmate-light-belt
2849,夏日空调遥控器,/fsfsh/summer-air-conditioning-remote-c
2850,桌面充电坞,/maicostow/desktop-charging-dock
2851,装甲板驱动板,/t_a_n/zhuang-jia-ban-qu-dong-ban
2852,小型双通道电机驱动方案_AT8833,/wwwxxb/small-motor-drive-scheme-at8833
2853,多功能户外应急充电宝（含蓝牙音箱、照明、电机功能）,/lantiandelan/summer-electronic-fun-plan-diy-project
2854,ws2812高达翅膀,/eyes221/ws2812-up-to-the-wings
2855,ESP32-S3智能手表,/lucky1001/esp32-s3-smart-watch
2856,人体感应灯_开源分享V1.0,/zning/leds-ren-ti-gan-ying-deng-_2023-03-16_10-19-16
